code_id,question_num,toolName,key,feedbackIndex,value
10072231,1,AI-Default,line,4,1
10071457,1,AI-Socrates,accurate,,1
10071457,1,AI-Socrates,helpful,,1
10071457,1,AI-Socrates,speed,,1
10071457,1,AI-Socrates,line,1,1
10071457,1,AI-Socrates,line,2,1
10071457,1,AI-Socrates,line,5,1
10071457,1,AI-Socrates,line,6,1
10071457,1,AI-Socrates,line,4,1
10071457,1,AI-Socrates,line,3,1
10071239,1,AI-Default,accurate,,0
10071239,1,AI-Default,helpful,,1
10071239,1,AI-Default,speed,,1
10071239,1,AI-Default,line,3,1
10071239,1,AI-Default,line,4,0
10071239,1,AI-Default,line,5,0
10071239,1,AI-Default,line,6,1
10071239,1,AI-Default,line,7,1
10071239,1,AI-Default,line,1,1
10071239,1,AI-Default,line,2,1
10070593,1,AI-Default,accurate,,1
10070593,1,AI-Default,helpful,,1
10070593,1,AI-Default,speed,,1
10070593,1,AI-Default,line,1,1
10070593,1,AI-Default,line,2,1
10070593,1,AI-Default,line,3,1
10069535,2,TA (Manual),accurate,,1
10069535,2,TA (Manual),helpful,,1
10069535,2,TA (Manual),speed,,1
10069535,2,TA (Manual),line,1,1
10067915,2,TA (Manual),accurate,,1
10067915,2,TA (Manual),helpful,,1
10067915,2,TA (Manual),line,1,1
10067915,2,TA (Manual),speed,,1
10069926,1,AI-Socrates,speed,,1
10069926,1,AI-Socrates,line,1,0
10069926,1,AI-Socrates,line,2,0
10069926,1,AI-Socrates,accurate,,1
10069926,1,AI-Socrates,line,4,1
10069926,1,AI-Socrates,helpful,,1
10069926,1,AI-Socrates,line,6,1
10069926,1,AI-Socrates,line,7,1
10069926,1,AI-Socrates,line,3,1
10069926,1,AI-Socrates,line,5,1
10068376,2,TA (Manual),accurate,,0
10068376,2,TA (Manual),helpful,,0
10068376,2,TA (Manual),speed,,0
10068376,2,TA (Manual),line,1,0
10067401,2,TA (Manual),accurate,,0
10067401,2,TA (Manual),helpful,,1
10067401,2,TA (Manual),speed,,1
10067401,2,TA (Manual),line,1,0
10064541,2,TA (AI-Socrates),accurate,,1
10064541,2,TA (AI-Socrates),helpful,,1
10064541,2,TA (AI-Socrates),speed,,1
10064541,2,TA (AI-Socrates),line,1,1
10064541,2,TA (AI-Socrates),line,2,1
10064541,2,TA (AI-Socrates),line,3,1
10064541,2,TA (AI-Socrates),line,4,1
10069112,1,AI-Default,accurate,,1
10069112,1,AI-Default,helpful,,1
10069112,1,AI-Default,speed,,1
10069112,1,AI-Default,line,1,1
10069112,1,AI-Default,line,2,1
10069112,1,AI-Default,line,3,1
10069112,1,AI-Default,line,4,1
10067882,1,AI-Socrates,helpful,,1
10067882,1,AI-Socrates,speed,,1
10067882,1,AI-Socrates,line,3,1
10067882,1,AI-Socrates,accurate,,1
10067882,1,AI-Socrates,line,4,1
10067882,1,AI-Socrates,line,5,1
10067882,1,AI-Socrates,line,6,1
10067882,1,AI-Socrates,line,7,1
10067882,1,AI-Socrates,line,8,1
10067882,1,AI-Socrates,line,1,1
10067882,1,AI-Socrates,line,2,1
10067406,1,AI-Default,accurate,,1
10067406,1,AI-Default,helpful,,1
10067406,1,AI-Default,speed,,1
10067406,1,AI-Default,line,1,1
10067406,1,AI-Default,line,2,1
10067406,1,AI-Default,line,3,1
10067599,1,AI-Default,accurate,,1
10067599,1,AI-Default,helpful,,0
10067599,1,AI-Default,line,2,1
10067599,1,AI-Default,line,3,1
10067599,1,AI-Default,line,4,1
10067599,1,AI-Default,line,5,1
10067599,1,AI-Default,line,6,1
10067599,1,AI-Default,speed,,1
10067599,1,AI-Default,line,1,1
10067417,1,AI-Socrates,accurate,,0
10067417,1,AI-Socrates,helpful,,0
10067417,1,AI-Socrates,speed,,0
10067417,1,AI-Socrates,line,1,1
10067417,1,AI-Socrates,line,3,0
10067417,1,AI-Socrates,line,2,0
10067417,1,AI-Socrates,line,4,0
10067417,1,AI-Socrates,line,5,0
10067417,1,AI-Socrates,line,6,0
10067417,1,AI-Socrates,line,7,0
10067417,1,AI-Socrates,line,8,0
10067417,1,AI-Socrates,line,9,0
10066758,1,AI-Default,accurate,,0
10066758,1,AI-Default,helpful,,0
10066758,1,AI-Default,speed,,1
10066758,1,AI-Default,line,1,0
10066758,1,AI-Default,line,2,0
10066758,1,AI-Default,line,3,0
10066758,1,AI-Default,line,4,0
10066758,1,AI-Default,line,7,0
10066758,1,AI-Default,line,8,0
10066758,1,AI-Default,line,9,0
10066758,1,AI-Default,line,10,0
10066758,1,AI-Default,line,11,0
10066758,1,AI-Default,line,12,0
10066758,1,AI-Default,line,13,0
10066758,1,AI-Default,line,14,0
10066758,1,AI-Default,line,15,0
10066758,1,AI-Default,line,16,0
10066758,1,AI-Default,line,17,0
10066758,1,AI-Default,line,18,0
10066758,1,AI-Default,line,19,0
10066758,1,AI-Default,line,20,0
10066758,1,AI-Default,line,21,0
10066758,1,AI-Default,line,22,0
10066758,1,AI-Default,line,5,0
10066758,1,AI-Default,line,6,0
10066444,1,AI-Default,accurate,,1
10066444,1,AI-Default,helpful,,1
10066444,1,AI-Default,speed,,1
10066444,1,AI-Default,line,1,1
10066444,1,AI-Default,line,2,1
10064980,1,AI-Default,accurate,,1
10064980,1,AI-Default,line,1,1
10064980,1,AI-Default,line,2,1
10064980,1,AI-Default,line,3,1
10064980,1,AI-Default,line,4,1
10064980,1,AI-Default,line,5,1
10064980,1,AI-Default,line,6,1
10064980,1,AI-Default,helpful,,1
10064980,1,AI-Default,speed,,1
10064980,1,AI-Default,line,9,1
10064980,1,AI-Default,line,10,1
10064980,1,AI-Default,line,11,1
10064980,1,AI-Default,line,12,1
10064980,1,AI-Default,line,13,1
10064980,1,AI-Default,line,14,1
10064980,1,AI-Default,line,15,1
10064980,1,AI-Default,line,16,1
10064980,1,AI-Default,line,17,1
10064980,1,AI-Default,line,18,1
10064980,1,AI-Default,line,19,1
10064980,1,AI-Default,line,7,1
10064980,1,AI-Default,line,8,1
10065127,1,AI-Socrates,accurate,,0
10065127,1,AI-Socrates,line,1,0
10065127,1,AI-Socrates,line,2,0
10065127,1,AI-Socrates,line,3,0
10065127,1,AI-Socrates,line,4,0
10065127,1,AI-Socrates,line,5,0
10065127,1,AI-Socrates,line,6,0
10065127,1,AI-Socrates,helpful,,0
10065127,1,AI-Socrates,speed,,1
10065127,1,AI-Socrates,line,7,0
10064699,1,AI-Socrates,accurate,,1
10064699,1,AI-Socrates,helpful,,1
10064699,1,AI-Socrates,speed,,1
10064699,1,AI-Socrates,line,1,1
10064699,1,AI-Socrates,line,2,1
10064699,1,AI-Socrates,line,3,1
10064699,1,AI-Socrates,line,4,1
10064699,1,AI-Socrates,line,5,1
10064699,1,AI-Socrates,line,6,1
10062031,2,TA (AI-Socrates),accurate,,1
10062031,2,TA (AI-Socrates),helpful,,1
10062031,2,TA (AI-Socrates),speed,,1
10062031,2,TA (AI-Socrates),line,1,1
10062031,2,TA (AI-Socrates),line,4,1
10062031,2,TA (AI-Socrates),line,5,1
10062031,2,TA (AI-Socrates),line,6,1
10062031,2,TA (AI-Socrates),line,2,1
10062031,2,TA (AI-Socrates),line,3,1
10049060,2,TA (Manual),accurate,,1
10049060,2,TA (Manual),helpful,,1
10049060,2,TA (Manual),speed,,1
10049060,2,TA (Manual),line,1,1
10063571,1,AI-Socrates,accurate,,1
10063571,1,AI-Socrates,helpful,,1
10063571,1,AI-Socrates,speed,,1
10063571,1,AI-Socrates,line,1,1
10063571,1,AI-Socrates,line,2,1
10063571,1,AI-Socrates,line,3,1
10063571,1,AI-Socrates,line,4,0
10063571,1,AI-Socrates,line,5,1
10063571,1,AI-Socrates,line,7,0
10063571,1,AI-Socrates,line,8,1
10063571,1,AI-Socrates,line,9,1
10063571,1,AI-Socrates,line,10,1
10063571,1,AI-Socrates,line,6,1
10063282,1,AI-Default,accurate,,1
10063282,1,AI-Default,helpful,,1
10063282,1,AI-Default,speed,,1
10063282,1,AI-Default,line,1,1
10063282,1,AI-Default,line,2,1
10063282,1,AI-Default,line,3,1
10063282,1,AI-Default,line,4,1
10063282,1,AI-Default,line,5,0
10063282,1,AI-Default,line,6,1
10063282,1,AI-Default,line,7,1
10063282,1,AI-Default,line,8,1
10054434,1,AI-Default,helpful,,1
10054434,1,AI-Default,accurate,,1
10054434,1,AI-Default,speed,,1
10054434,1,AI-Default,line,1,0
10054434,1,AI-Default,line,2,1
10062650,1,AI-Default,accurate,,1
10062650,1,AI-Default,speed,,1
10062650,1,AI-Default,helpful,,1
10062650,1,AI-Default,line,1,1
10062650,1,AI-Default,line,2,1
10062650,1,AI-Default,line,3,1
10062650,1,AI-Default,line,4,1
10062650,1,AI-Default,line,7,1
10062650,1,AI-Default,line,5,1
10062650,1,AI-Default,line,6,1
10062654,1,AI-Default,accurate,,1
10062654,1,AI-Default,helpful,,1
10062654,1,AI-Default,speed,,1
10062654,1,AI-Default,line,1,1
10062654,1,AI-Default,line,2,1
10062448,1,AI-Socrates,accurate,,1
10062448,1,AI-Socrates,helpful,,1
10062448,1,AI-Socrates,line,1,1
10062448,1,AI-Socrates,speed,,1
10062448,1,AI-Socrates,line,2,1
10062448,1,AI-Socrates,line,5,1
10062448,1,AI-Socrates,line,3,1
10062448,1,AI-Socrates,line,4,1
10057935,1,AI-Socrates,accurate,,1
10057935,1,AI-Socrates,helpful,,1
10057935,1,AI-Socrates,speed,,1
10057935,1,AI-Socrates,line,3,1
10057935,1,AI-Socrates,line,4,1
10057935,1,AI-Socrates,line,1,1
10057935,1,AI-Socrates,line,2,1
10060035,2,TA (AI-Socrates),accurate,,1
10060035,2,TA (AI-Socrates),helpful,,1
10060035,2,TA (AI-Socrates),speed,,1
10060035,2,TA (AI-Socrates),line,1,1
10060035,2,TA (AI-Socrates),line,2,1
10060035,2,TA (AI-Socrates),line,3,1
10060035,2,TA (AI-Socrates),line,4,1
10060035,2,TA (AI-Socrates),line,7,1
10060035,2,TA (AI-Socrates),line,5,1
10060035,2,TA (AI-Socrates),line,6,1
10061360,1,AI-Socrates,accurate,,1
10061360,1,AI-Socrates,helpful,,0
10061360,1,AI-Socrates,speed,,0
10061360,1,AI-Socrates,line,1,1
10061360,1,AI-Socrates,line,2,0
10061360,1,AI-Socrates,line,5,0
10061360,1,AI-Socrates,line,6,0
10061360,1,AI-Socrates,line,7,0
10061360,1,AI-Socrates,line,8,0
10061360,1,AI-Socrates,line,9,0
10061360,1,AI-Socrates,line,10,0
10061360,1,AI-Socrates,line,3,0
10061360,1,AI-Socrates,line,4,0
10058849,2,TA (AI-Socrates),accurate,,0
10058849,2,TA (AI-Socrates),helpful,,0
10058849,2,TA (AI-Socrates),speed,,0
10058849,2,TA (AI-Socrates),line,1,1
10058849,2,TA (AI-Socrates),line,2,1
10058849,2,TA (AI-Socrates),line,3,0
10058849,2,TA (AI-Socrates),line,6,1
10058849,2,TA (AI-Socrates),line,4,0
10058849,2,TA (AI-Socrates),line,5,1
10060590,1,AI-Default,accurate,,0
10060590,1,AI-Default,helpful,,0
10060590,1,AI-Default,speed,,1
10060590,1,AI-Default,line,1,0
10060590,1,AI-Default,line,2,0
10060590,1,AI-Default,line,5,0
10060590,1,AI-Default,line,6,0
10060590,1,AI-Default,line,7,0
10060590,1,AI-Default,line,8,0
10060590,1,AI-Default,line,9,0
10060590,1,AI-Default,line,10,0
10060590,1,AI-Default,line,11,0
10060590,1,AI-Default,line,12,0
10060590,1,AI-Default,line,13,0
10060590,1,AI-Default,line,14,1
10060590,1,AI-Default,line,3,0
10060590,1,AI-Default,line,4,0
10060262,1,AI-Socrates,accurate,,1
10060262,1,AI-Socrates,helpful,,1
10060262,1,AI-Socrates,speed,,1
10060262,1,AI-Socrates,line,2,1
10060262,1,AI-Socrates,line,1,1
10060262,1,AI-Socrates,line,4,1
10060262,1,AI-Socrates,line,3,1
10052629,1,AI-Socrates,accurate,,1
10052629,1,AI-Socrates,helpful,,1
10052629,1,AI-Socrates,speed,,1
10052629,1,AI-Socrates,line,2,1
10052629,1,AI-Socrates,line,1,1
10052629,1,AI-Socrates,line,3,1
10052629,1,AI-Socrates,line,4,1
10052629,1,AI-Socrates,line,7,1
10052629,1,AI-Socrates,line,5,1
10052629,1,AI-Socrates,line,6,1
10059951,1,AI-Default,accurate,,1
10059951,1,AI-Default,line,1,1
10059951,1,AI-Default,line,2,1
10059951,1,AI-Default,line,3,1
10059951,1,AI-Default,line,4,1
10059951,1,AI-Default,line,5,1
10059951,1,AI-Default,line,6,1
10059951,1,AI-Default,helpful,,1
10059951,1,AI-Default,speed,,1
10059951,1,AI-Default,line,7,1
10059951,1,AI-Default,line,8,1
10059957,1,AI-Socrates,accurate,,1
10059957,1,AI-Socrates,helpful,,1
10059957,1,AI-Socrates,speed,,1
10059957,1,AI-Socrates,line,1,1
10059957,1,AI-Socrates,line,2,1
10059957,1,AI-Socrates,line,3,1
10059957,1,AI-Socrates,line,4,1
10059957,1,AI-Socrates,line,5,1
10059957,1,AI-Socrates,line,6,1
10059957,1,AI-Socrates,line,7,1
10059820,1,AI-Socrates,accurate,,1
10059820,1,AI-Socrates,helpful,,1
10059820,1,AI-Socrates,speed,,1
10059820,1,AI-Socrates,line,1,1
10059820,1,AI-Socrates,line,2,1
10059820,1,AI-Socrates,line,5,1
10059820,1,AI-Socrates,line,6,1
10059820,1,AI-Socrates,line,7,1
10059820,1,AI-Socrates,line,8,1
10059820,1,AI-Socrates,line,9,1
10059820,1,AI-Socrates,line,3,1
10059820,1,AI-Socrates,line,4,1
10059814,1,AI-Socrates,accurate,,0
10059814,1,AI-Socrates,helpful,,0
10059814,1,AI-Socrates,speed,,1
10059814,1,AI-Socrates,line,1,0
10059814,1,AI-Socrates,line,2,1
10059814,1,AI-Socrates,line,3,1
10059814,1,AI-Socrates,line,4,0
10059814,1,AI-Socrates,line,5,1
10059814,1,AI-Socrates,line,6,1
10059690,1,AI-Default,accurate,,1
10059690,1,AI-Default,line,1,1
10059690,1,AI-Default,line,2,1
10059690,1,AI-Default,line,3,1
10059690,1,AI-Default,helpful,,1
10059690,1,AI-Default,speed,,1
10058730,1,AI-Socrates,accurate,,1
10058730,1,AI-Socrates,speed,,1
10058730,1,AI-Socrates,helpful,,1
10058730,1,AI-Socrates,line,1,1
10058730,1,AI-Socrates,line,4,1
10058730,1,AI-Socrates,line,5,1
10058730,1,AI-Socrates,line,6,1
10058730,1,AI-Socrates,line,7,1
10058730,1,AI-Socrates,line,8,1
10058730,1,AI-Socrates,line,9,1
10058730,1,AI-Socrates,line,10,1
10058730,1,AI-Socrates,line,11,1
10058730,1,AI-Socrates,line,2,1
10058730,1,AI-Socrates,line,3,1
10058712,1,AI-Socrates,accurate,,0
10058712,1,AI-Socrates,helpful,,0
10058712,1,AI-Socrates,speed,,1
10058712,1,AI-Socrates,line,1,0
10058712,1,AI-Socrates,line,2,0
10058712,1,AI-Socrates,line,3,0
10058712,1,AI-Socrates,line,4,0
10058712,1,AI-Socrates,line,5,0
10058712,1,AI-Socrates,line,6,0
10058712,1,AI-Socrates,line,7,0
10058498,1,AI-Socrates,accurate,,1
10058498,1,AI-Socrates,line,1,1
10058498,1,AI-Socrates,line,2,1
10058498,1,AI-Socrates,line,3,1
10058498,1,AI-Socrates,line,4,1
10058498,1,AI-Socrates,line,5,1
10058498,1,AI-Socrates,helpful,,1
10058498,1,AI-Socrates,speed,,1
10058219,1,AI-Socrates,accurate,,0
10058219,1,AI-Socrates,speed,,1
10058219,1,AI-Socrates,helpful,,0
10058219,1,AI-Socrates,line,1,1
10058219,1,AI-Socrates,line,2,0
10058219,1,AI-Socrates,line,3,0
10058219,1,AI-Socrates,line,4,0
10058219,1,AI-Socrates,line,6,0
10058219,1,AI-Socrates,line,5,0
10057902,1,AI-Socrates,accurate,,1
10057902,1,AI-Socrates,helpful,,1
10057902,1,AI-Socrates,speed,,1
10057902,1,AI-Socrates,line,1,1
10057902,1,AI-Socrates,line,2,1
10057902,1,AI-Socrates,line,5,0
10057902,1,AI-Socrates,line,6,1
10057902,1,AI-Socrates,line,3,1
10057902,1,AI-Socrates,line,4,0
10052668,1,AI-Socrates,accurate,,0
10052668,1,AI-Socrates,helpful,,0
10052668,1,AI-Socrates,speed,,0
10052668,1,AI-Socrates,line,1,0
10052668,1,AI-Socrates,line,2,0
10057490,1,AI-Default,accurate,,1
10057490,1,AI-Default,helpful,,1
10057490,1,AI-Default,speed,,1
10057490,1,AI-Default,line,1,1
10057490,1,AI-Default,line,2,1
10057490,1,AI-Default,line,3,1
10057490,1,AI-Default,line,4,1
10057490,1,AI-Default,line,5,1
10057467,1,AI-Socrates,accurate,,1
10057467,1,AI-Socrates,helpful,,1
10057467,1,AI-Socrates,speed,,1
10057467,1,AI-Socrates,line,1,1
10057467,1,AI-Socrates,line,2,1
10057467,1,AI-Socrates,line,3,1
10056888,1,AI-Default,helpful,,1
10056888,1,AI-Default,accurate,,1
10056888,1,AI-Default,speed,,1
10056888,1,AI-Default,line,1,1
10056888,1,AI-Default,line,2,0
10056888,1,AI-Default,line,3,0
10056888,1,AI-Default,line,4,0
10056888,1,AI-Default,line,5,0
10056513,1,AI-Default,helpful,,1
10056513,1,AI-Default,accurate,,1
10056513,1,AI-Default,speed,,1
10056513,1,AI-Default,line,1,1
10056513,1,AI-Default,line,2,1
10056513,1,AI-Default,line,3,1
10055828,1,AI-Socrates,speed,,1
10055828,1,AI-Socrates,line,1,0
10055828,1,AI-Socrates,line,2,0
10055828,1,AI-Socrates,accurate,,1
10055828,1,AI-Socrates,line,4,1
10055828,1,AI-Socrates,helpful,,0
10055828,1,AI-Socrates,line,3,1
10055828,1,AI-Socrates,line,5,1
10055395,1,AI-Socrates,speed,,1
10055395,1,AI-Socrates,line,3,0
10055395,1,AI-Socrates,accurate,,0
10055395,1,AI-Socrates,line,4,0
10055395,1,AI-Socrates,line,1,1
10055395,1,AI-Socrates,line,2,1
10055395,1,AI-Socrates,helpful,,1
10055395,1,AI-Socrates,line,7,0
10055395,1,AI-Socrates,line,5,0
10055395,1,AI-Socrates,line,6,0
10055318,1,AI-Socrates,accurate,,1
10055318,1,AI-Socrates,helpful,,1
10055318,1,AI-Socrates,speed,,1
10055318,1,AI-Socrates,line,1,1
10055318,1,AI-Socrates,line,2,1
10055318,1,AI-Socrates,line,3,1
10055318,1,AI-Socrates,line,6,1
10055318,1,AI-Socrates,line,7,1
10055318,1,AI-Socrates,line,8,1
10055318,1,AI-Socrates,line,9,1
10055318,1,AI-Socrates,line,4,1
10055318,1,AI-Socrates,line,5,1
10054127,1,AI-Socrates,speed,,1
10054127,1,AI-Socrates,line,1,1
10054127,1,AI-Socrates,line,2,1
10054127,1,AI-Socrates,accurate,,1
10054127,1,AI-Socrates,helpful,,1
10054127,1,AI-Socrates,line,5,1
10054127,1,AI-Socrates,line,6,1
10054127,1,AI-Socrates,line,3,1
10054127,1,AI-Socrates,line,4,1
10053690,1,AI-Socrates,accurate,,0
10053690,1,AI-Socrates,helpful,,0
10053690,1,AI-Socrates,speed,,1
10053690,1,AI-Socrates,line,1,1
10053690,1,AI-Socrates,line,4,0
10053690,1,AI-Socrates,line,5,0
10053690,1,AI-Socrates,line,6,0
10053690,1,AI-Socrates,line,7,0
10053690,1,AI-Socrates,line,8,0
10053690,1,AI-Socrates,line,9,0
10053690,1,AI-Socrates,line,10,0
10053690,1,AI-Socrates,line,11,0
10053690,1,AI-Socrates,line,12,0
10053690,1,AI-Socrates,line,2,0
10053690,1,AI-Socrates,line,3,0
10052296,1,AI-Default,accurate,,1
10052296,1,AI-Default,line,1,1
10052296,1,AI-Default,line,2,1
10052296,1,AI-Default,helpful,,1
10052296,1,AI-Default,speed,,1
10052296,1,AI-Default,line,5,1
10052296,1,AI-Default,line,6,1
10052296,1,AI-Default,line,7,0
10052296,1,AI-Default,line,8,0
10052296,1,AI-Default,line,3,1
10052296,1,AI-Default,line,4,1
10051276,1,AI-Default,line,2,1
10051276,1,AI-Default,helpful,,1
10051276,1,AI-Default,line,1,1
10051276,1,AI-Default,accurate,,1
10051276,1,AI-Default,speed,,1
10051276,1,AI-Default,line,3,1
10051276,1,AI-Default,line,4,1
10049987,1,AI-Default,accurate,,1
10049987,1,AI-Default,helpful,,1
10049987,1,AI-Default,speed,,1
10049987,1,AI-Default,line,1,1
10049987,1,AI-Default,line,2,1
10049987,1,AI-Default,line,3,1
10049987,1,AI-Default,line,4,1
10049934,1,AI-Socrates,accurate,,1
10049934,1,AI-Socrates,line,1,1
10049934,1,AI-Socrates,line,2,1
10049934,1,AI-Socrates,line,3,1
10049934,1,AI-Socrates,line,4,1
10049934,1,AI-Socrates,line,5,1
10049934,1,AI-Socrates,line,6,1
10049934,1,AI-Socrates,line,7,1
10049934,1,AI-Socrates,line,8,1
10049934,1,AI-Socrates,line,9,1
10049934,1,AI-Socrates,line,10,1
10049934,1,AI-Socrates,line,11,1
10049934,1,AI-Socrates,helpful,,1
10049934,1,AI-Socrates,speed,,1
10049570,1,AI-Socrates,accurate,,0
10049570,1,AI-Socrates,helpful,,0
10049570,1,AI-Socrates,speed,,1
10049570,1,AI-Socrates,line,3,0
10049570,1,AI-Socrates,line,4,0
10049570,1,AI-Socrates,line,5,0
10049570,1,AI-Socrates,line,6,0
10049570,1,AI-Socrates,line,1,0
10049570,1,AI-Socrates,line,2,0
10047989,1,AI-Socrates,accurate,,0
10047989,1,AI-Socrates,helpful,,0
10047989,1,AI-Socrates,speed,,1
10047989,1,AI-Socrates,line,3,0
10047989,1,AI-Socrates,line,4,0
10047989,1,AI-Socrates,line,5,0
10047989,1,AI-Socrates,line,1,0
10047989,1,AI-Socrates,line,2,0
10049246,1,AI-Socrates,accurate,,1
10049246,1,AI-Socrates,helpful,,1
10049246,1,AI-Socrates,speed,,1
10049246,1,AI-Socrates,line,2,1
10049246,1,AI-Socrates,line,1,1
10049246,1,AI-Socrates,line,5,1
10049246,1,AI-Socrates,line,6,1
10049246,1,AI-Socrates,line,7,1
10049246,1,AI-Socrates,line,8,1
10049246,1,AI-Socrates,line,3,1
10049246,1,AI-Socrates,line,4,1
10046660,1,AI-Default,accurate,,1
10046660,1,AI-Default,line,1,1
10046660,1,AI-Default,line,2,1
10046660,1,AI-Default,line,3,1
10046660,1,AI-Default,line,4,1
10046660,1,AI-Default,helpful,,1
10046660,1,AI-Default,speed,,1
10044232,1,AI-Default,speed,,1
10044232,1,AI-Default,line,1,0
10044232,1,AI-Default,accurate,,0
10044232,1,AI-Default,helpful,,0
10044232,1,AI-Default,line,2,0
10045425,1,AI-Socrates,accurate,,0
10045425,1,AI-Socrates,helpful,,0
10045425,1,AI-Socrates,speed,,1
10045425,1,AI-Socrates,line,3,0
10045425,1,AI-Socrates,line,4,0
10045425,1,AI-Socrates,line,1,0
10045425,1,AI-Socrates,line,2,0
10045358,1,AI-Socrates,helpful,,0
10045358,1,AI-Socrates,accurate,,1
10045358,1,AI-Socrates,speed,,1
10045358,1,AI-Socrates,line,1,1
10045358,1,AI-Socrates,line,2,1
10043442,1,AI-Socrates,accurate,,1
10043442,1,AI-Socrates,helpful,,1
10043442,1,AI-Socrates,speed,,1
10043442,1,AI-Socrates,line,1,1
10043442,1,AI-Socrates,line,4,1
10043442,1,AI-Socrates,line,5,1
10043442,1,AI-Socrates,line,6,1
10043442,1,AI-Socrates,line,7,1
10043442,1,AI-Socrates,line,8,1
10043442,1,AI-Socrates,line,2,1
10043442,1,AI-Socrates,line,3,1
